,burned_area
182519,2092922.0
183343,8801005.0
9536,0.0
164228,107329.0
157282,38101915.0
53064,0.0
8304,0.0
104746,858634.0
139383,10035292.0
24844,0.0
12151,0.0
139338,2897892.0
75176,0.0
169510,0.0
173610,0.0
61104,0.0
111816,0.0
166060,7942370.0
128412,8049700.0
156155,0.0
148504,0.0
161946,3863855.0
164182,0.0
112775,36760298.0
142539,0.0
128009,36384643.0
74458,0.0
137757,0.0
146943,9069328.0
171908,0.0
16996,0.0
24867,0.0
80295,0.0
96409,0.0
180527,0.0
121781,0.0
161990,0.0
80474,0.0
116556,0.0
58443,32252463.0
98847,66007542.0
53752,0.0
92061,536646.0
7694,1556275.0
149204,0.0
117520,31554825.0
23963,0.0
96427,10142622.0
120257,10571939.0
27879,0.0
156,1502610.0
103878,0.0
59162,0.0
60564,0.0
133233,2092922.0
124570,16850705.0
98114,11430574.0
6831,0.0
158924,0.0
25171,0.0
160759,0.0
133530,0.0
15408,0.0
72973,0.0
59922,0.0
156644,0.0
86868,20285244.0
169782,0.0
146554,13416167.0
174267,13523496.0
96910,10303615.0
183012,0.0
149636,73681588.0
87714,0.0
46523,0.0
161719,1824598.0
159553,16528717.0
81949,0.0
21583,0.0
134956,0.0
100325,0.0
35583,6225101.0
149823,12718525.0
34280,3219880.0
3998,429317.0
177678,0.0
82818,0.0
147589,24471087.0
37602,0.0
69442,0.0
169527,0.0
127047,51035096.0
70906,0.0
48388,0.0
11994,0.0
126516,4024850.0
57983,0.0
150507,0.0
154116,0.0
174036,1717269.0
90754,0.0
87883,1824598.0
65590,0.0
65830,4937149.0
98685,0.0
63542,9874298.0
159153,85380488.0
176817,0.0
43194,0.0
153689,0.0
133638,62626671.0
95295,0.0
118518,0.0
117948,0.0
176664,0.0
159571,0.0
120012,482982.0
155128,0.0
21474,0.0
41688,1770934.0
131641,3649197.0
7700,5366466.0
38791,0.0
66797,0.0
8590,0.0
60947,10303615.0
76168,0.0
44299,0.0
139321,0.0
49247,0.0
118664,35204022.0
54892,0.0
48889,0.0
63764,0.0
182924,0.0
72892,0.0
138724,1395281.0
46631,0.0
42574,0.0
153532,590311.0
46378,0.0
407,0.0
37528,0.0
122797,0.0
98485,0.0
63260,0.0
38591,0.0
142538,0.0
70653,3702862.0
80209,6278766.0
155694,0.0
102380,0.0
155695,0.0
7625,0.0
52461,0.0
22611,0.0
129063,0.0
104810,482981.0
157648,0.0
81403,0.0
115590,1180622.0
151693,0.0
110409,0.0
47523,68154128.0
65704,0.0
44826,0.0
61938,0.0
169010,2200251.0
174153,0.0
12653,0.0
176270,0.0
12083,0.0
96884,14489459.0
160836,7352058.0
102285,13899149.0
31448,0.0
133610,21626860.0
113762,0.0
7683,0.0
86393,0.0
30867,0.0
74234,429317.0
25,0.0
156753,0.0
67533,0.0
3263,0.0
45953,0.0
113494,0.0
62254,0.0
136706,6869076.0
175817,0.0
145718,28925254.0
48961,0.0
151450,0.0
33528,0.0
52231,0.0
55364,0.0
33303,0.0
27730,0.0
162677,13684490.0
43329,0.0
17457,0.0
107557,0.0
97460,0.0
99761,0.0
177699,0.0
124562,11645232.0
9248,0.0
134776,12289208.0
56722,0.0
140477,0.0
152091,268323.0
110430,6439760.0
134803,2683233.0
39460,0.0
179974,0.0
102069,0.0
45660,0.0
139038,4829819.0
96615,53664.0
176559,0.0
107485,0.0
48015,0.0
125458,1931928.0
71271,0.0
163854,0.0
167278,1985592.0
104682,18675304.0
178330,0.0
34676,0.0
12295,0.0
146645,32359794.0
80439,0.0
137539,0.0
70229,0.0
98422,40248499.0
165005,0.0
107057,0.0
101587,1341616.0
41985,0.0
134784,1234287.0
2606,2897892.0
61245,0.0
90817,0.0
50372,0.0
126130,4507832.0
96257,0.0
174453,4776155.0
79916,0.0
130004,2897892.0
9174,5259137.0
137729,0.0
159972,0.0
55544,0.0
182864,0.0
53803,0.0
143108,76525816.0
3732,53664.0
118486,0.0
118681,0.0
63187,0.0
24711,0.0
136477,0.0
103417,0.0
60839,0.0
183961,0.0
129429,20714561.0
183344,0.0
44108,0.0
113748,0.0
28120,0.0
118867,0.0
32346,0.0
97096,0.0
53147,0.0
156527,0.0
146531,24632082.0
88249,0.0
55694,0.0
29467,697640.0
15967,0.0
172537,110710208.0
159738,0.0
116017,0.0
139072,214926999.0
122693,1126957.0
73234,0.0
74596,0.0
163427,5581125.0
45224,0.0
12316,0.0
127460,26671340.0
126452,53664.0
171426,6922741.0
163563,39228871.0
61485,6654418.0
157559,0.0
162644,0.0
112593,0.0
66387,0.0
168203,0.0
132989,160994.0
135881,0.0
76224,0.0
93624,0.0
111217,44917328.0
24106,0.0
19603,0.0
118989,536646.0
144424,0.0
111405,26134693.0
145288,1126958.0
54191,0.0
113870,0.0
172811,0.0
45822,0.0
124554,0.0
178596,0.0
49728,0.0
59941,0.0
35232,0.0
38922,0.0
174650,0.0
65964,0.0
108045,0.0
163062,804970.0
109145,8693675.0
19695,0.0
55071,0.0
59809,0.0
127692,6332430.0
47379,9444981.0
83264,0.0
79207,0.0
19982,0.0
86362,0.0
101436,0.0
41942,0.0
52496,0.0
157166,31984142.0
17714,0.0
38390,0.0
60628,0.0
119930,0.0
77810,0.0
49350,0.0
71428,0.0
1244,0.0
31885,0.0
26614,0.0
182903,29622896.0
128353,20875555.0
86680,697640.0
172240,0.0
19842,0.0
34352,0.0
112980,16904370.0
26478,0.0
110877,53664.0
16507,0.0
118031,0.0
128220,0.0
176086,965964.0
19084,0.0
40369,0.0
143222,0.0
112311,0.0
171515,0.0
126309,8693676.0
173956,0.0
121201,0.0
70147,0.0
66344,0.0
34868,0.0
47042,0.0
144585,4454167.0
137501,0.0
9805,0.0
183385,0.0
98092,3219880.0
35097,0.0
92747,0.0
46142,0.0
159496,15133436.0
54014,0.0
156329,2951556.0
60397,429316.0
165981,3917520.0
125507,4454166.0
105024,8532681.0
182610,0.0
53169,0.0
483,0.0
154579,0.0
22383,0.0
33112,0.0
52534,0.0
108054,697640.0
160750,18460644.0
24597,0.0
143372,0.0
96144,0.0
25068,0.0
9426,0.0
114252,9176657.0
7761,0.0
112785,86614772.0
55988,0.0
160690,22592824.0
39808,0.0
122898,5527460.0
82751,0.0
62153,2844227.0
165857,0.0
92535,0.0
36337,0.0
162740,30374202.0
100072,0.0
47364,0.0
143823,23129472.0
181182,0.0
183196,366368704.0
147072,4293173.0
122921,29837555.0
2170,0.0
9576,0.0
40681,0.0
71553,1502610.0
32607,0.0
82553,0.0
174170,0.0
49364,0.0
129432,429317.0
69800,0.0
138119,0.0
13685,0.0
45713,2790562.0
169887,53664.0
126511,0.0
52876,0.0
40515,53664.0
114916,31071842.0
137765,0.0
161392,10088957.0
100010,3058886.0
80419,0.0
176334,4293173.0
75949,0.0
62988,0.0
29038,0.0
53428,0.0
158544,0.0
42394,0.0
123236,0.0
55475,0.0
98414,4239508.0
18274,4722490.0
36177,0.0
141686,643976.0
123832,0.0
179574,5903113.0
45683,0.0
136601,4024850.0
87692,0.0
117352,0.0
169218,23719782.0
161562,0.0
60950,8103364.0
10170,0.0
150,0.0
22529,0.0
158893,0.0
149365,0.0
87451,11430574.0
62302,0.0
159103,49425157.0
83424,0.0
158507,16528717.0
106727,804970.0
7723,0.0
41673,0.0
104677,0.0
156293,27959290.0
161136,0.0
151013,0.0
124784,21036548.0
53597,0.0
117931,0.0
61316,0.0
131696,0.0
23894,0.0
165189,0.0
137761,0.0
149976,8854670.0
125667,5366466.0
163126,0.0
21261,0.0
62045,0.0
117601,5742119.0
24606,0.0
157526,0.0
52005,0.0
155486,0.0
84159,0.0
16677,0.0
162059,0.0
36686,0.0
111071,0.0
55386,0.0
165263,0.0
160841,13040513.0
172720,107329.0
37085,0.0
11956,0.0
45604,0.0
125623,2253916.0
65008,0.0
57044,0.0
47422,20929220.0
249,28012954.0
175719,804969.0
5815,0.0
10584,0.0
161166,0.0
91850,11484238.0
97953,0.0
36510,0.0
80074,0.0
96390,9820634.0
41292,0.0
85011,0.0
56661,0.0
174344,8049699.0
94599,0.0
115014,4829820.0
118821,0.0
168101,160994.0
35392,0.0
13127,1556275.0
157810,0.0
98237,0.0
30875,0.0
8920,0.0
129490,0.0
149219,0.0
156661,0.0
16980,0.0
110088,0.0
44103,0.0
154242,0.0
37986,6547089.0
51756,0.0
47553,0.0
176039,0.0
119919,0.0
126313,11162250.0
49418,0.0
91136,0.0
156522,0.0
3163,0.0
9972,0.0
120875,0.0
76398,0.0
182412,0.0
94902,1395281.0
134221,0.0
1558,0.0
35998,0.0
36451,0.0
147795,43683038.0
54266,0.0
129331,1073293.0
183236,15455424.0
161491,3971185.0
49718,0.0
87418,0.0
26299,0.0
66694,321988.0
166931,0.0
23534,0.0
168227,0.0
182274,4454166.0
38820,0.0
39756,0.0
112819,31232836.0
158155,0.0
14586,0.0
62636,0.0
39655,0.0
7716,1824598.0
131922,5849448.0
172256,0.0
167472,0.0
149871,0.0
77784,0.0
157950,39711853.0
56115,0.0
42021,0.0
33044,0.0
163816,0.0
54683,0.0
23181,0.0
74636,0.0
36803,0.0
90670,0.0
181092,0.0
163432,0.0
94911,0.0
86883,0.0
97604,214658.0
20985,0.0
128769,965963.0
22083,0.0
44213,0.0
7285,1234286.0
97967,0.0
66174,0.0
119848,0.0
76116,0.0
16711,0.0
109753,0.0
74104,0.0
113826,0.0
124455,0.0
72926,0.0
91075,107329.0
111667,0.0
63651,0.0
148325,0.0
95210,0.0
44525,0.0
153059,3166215.0
57685,0.0
19743,0.0
24034,0.0
70150,0.0
30701,0.0
107174,0.0
88111,0.0
5878,0.0
113845,0.0
145183,32574454.0
127259,0.0
1028,0.0
138395,0.0
95637,5312802.0
26903,0.0
71746,0.0
10600,0.0
161904,9981627.0
58623,0.0
142720,4829820.0
69872,0.0
1552,21036548.0
29797,0.0
111387,12933184.0
88829,0.0
114325,0.0
121779,0.0
139660,0.0
142526,0.0
53831,0.0
62858,1073293.0
43499,0.0
32911,0.0
64224,0.0
24598,0.0
69368,0.0
44838,0.0
26346,0.0
80715,0.0
17028,0.0
13187,11806227.0
33311,0.0
158607,14221136.0
158131,804970.0
36412,0.0
47711,0.0
17299,0.0
35661,0.0
150841,6386095.0
14800,0.0
90554,0.0
137623,55274607.0
54023,0.0
3181,0.0
47575,0.0
79695,0.0
127054,58226164.0
54885,0.0
162141,590311.0
34747,0.0
168414,0.0
85204,3649197.0
63953,590311.0
133399,0.0
70087,0.0
127491,0.0
172120,0.0
42029,0.0
139506,15938405.0
161587,10357280.0
80128,0.0
159653,1234286.0
93905,965964.0
164678,6600754.0
2587,7298394.0
177497,643976.0
26096,0.0
18288,0.0
73841,0.0
1733,0.0
151946,14382130.0
29131,0.0
111103,0.0
70678,0.0
92181,0.0
92273,0.0
124005,0.0
51338,2092922.0
99696,6547089.0
9953,0.0
61530,0.0
43375,0.0
121949,0.0
151238,75291529.0
144522,84468188.0
150380,0.0
99545,0.0
128466,2736897.0
162106,4615161.0
175640,0.0
110816,0.0
124812,0.0
118758,0.0
74883,0.0
90848,0.0
23201,0.0
133079,4024850.0
120715,12342873.0
181203,259522334.0
63006,0.0
64571,0.0
180118,10679268.0
2959,6171436.0
58252,0.0
85416,0.0
161555,0.0
110490,69925058.0
69755,0.0
135351,13684490.0
169214,0.0
45582,0.0
33498,0.0
177763,0.0
169812,0.0
172649,0.0
147291,0.0
16976,321988.0
105749,0.0
151768,1878263.0
148084,42770738.0
146258,0.0
33082,0.0
174858,0.0
149004,2951556.0
5186,0.0
173848,0.0
153509,0.0
71075,0.0
62002,0.0
8609,0.0
85267,0.0
7669,0.0
106427,0.0
150791,2039256.0
31452,0.0
97276,10142621.0
63779,0.0
163675,0.0
55790,0.0
122543,0.0
13808,0.0
183665,0.0
81919,4776155.0
7790,2092922.0
128952,0.0
58689,0.0
35887,0.0
129671,0.0
107023,0.0
178441,156969150.0
173657,0.0
139633,2468574.0
78423,643976.0
155990,2844226.0
132571,0.0
128866,0.0
70988,0.0
43144,0.0
31592,0.0
86944,0.0
16055,0.0
24964,0.0
171064,0.0
71961,0.0
62137,0.0
132399,5098143.0
38609,0.0
180110,1502610.0
19544,11108586.0
65132,0.0
165019,13308837.0
94300,0.0
38054,0.0
65392,0.0
627,0.0
86045,47385904.0
60707,0.0
163443,0.0
87848,1985592.0
113715,33647748.0
69372,3327209.0
144054,0.0
87025,0.0
15467,0.0
136446,0.0
94291,10947592.0
133284,536646.0
30808,0.0
15030,0.0
101592,0.0
5935,0.0
106576,0.0
118306,0.0
94259,0.0
168286,7459387.0
97338,2253916.0
75269,0.0
54507,0.0
129773,0.0
87234,0.0
7127,0.0
30815,0.0
179771,0.0
109026,4561496.0
115275,0.0
163679,965964.0
148024,17923998.0
114768,62465672.0
14709,0.0
181304,24256429.0
124003,0.0
88351,321988.0
181427,0.0
151610,0.0
148406,0.0
71933,0.0
89834,0.0
141054,63538968.0
78894,0.0
104338,0.0
146870,10303615.0
61671,0.0
66655,1019627.0
105012,5151807.0
125133,0.0
163874,6547089.0
151978,3219880.0
33611,7030070.0
89858,0.0
79203,0.0
133516,0.0
38026,0.0
97563,2039257.0
97730,65900212.0
124715,0.0
109994,0.0
73946,0.0
147716,0.0
125832,0.0
46242,0.0
156513,0.0
65019,0.0
140428,3219880.0
40329,0.0
140171,1663604.0
12003,0.0
132642,0.0
101849,3649197.0
580,429317.0
98359,0.0
65047,36706632.0
178859,0.0
109848,29515567.0
18729,0.0
159802,0.0
150285,0.0
61420,0.0
48211,0.0
102545,0.0
32880,0.0
173618,69227420.0
73681,0.0
63898,0.0
75428,0.0
59497,0.0
135272,30749854.0
181321,0.0
134416,6493424.0
78800,0.0
125986,0.0
29094,0.0
128258,0.0
3037,4776155.0
14840,0.0
85832,0.0
47202,0.0
84788,0.0
32814,86561110.0
93042,0.0
14541,0.0
112305,0.0
38239,0.0
52628,0.0
16570,0.0
35948,0.0
153242,0.0
45690,7674047.0
148337,0.0
167994,0.0
87397,482982.0
153524,0.0
53348,0.0
96335,0.0
154623,0.0
170784,0.0
81369,1126958.0
6935,1126958.0
10453,53664.0
116586,0.0
4882,0.0
101257,0.0
58329,0.0
181758,0.0
141624,0.0
114631,0.0
100975,0.0
126331,0.0
930,0.0
88856,0.0
54082,0.0
127303,0.0
92069,429317.0
159859,0.0
23127,0.0
141833,53664.0
77451,0.0
174908,0.0
175340,0.0
61229,0.0
73868,0.0
79814,0.0
91921,0.0
86370,0.0
131587,0.0
94077,0.0
93319,590311.0
18433,0.0
58125,0.0
12957,0.0
37957,0.0
32085,0.0
116297,0.0
42504,3971185.0
15497,0.0
19677,0.0
135843,0.0
158000,16153065.0
98601,0.0
115548,25759040.0
154532,0.0
59777,0.0
127324,0.0
22812,0.0
172608,0.0
8799,0.0
168024,0.0
39475,0.0
55193,0.0
34884,0.0
33395,0.0
127759,30266871.0
92100,0.0
137651,9176656.0
153951,78672406.0
51598,0.0
117521,3434538.0
158741,0.0
60124,0.0
66063,0.0
129018,0.0
9217,0.0
19176,0.0
14265,0.0
142075,0.0
133829,23934440.0
48635,0.0
151058,10035292.0
118507,0.0
101313,0.0
183451,139420800.0
13266,0.0
151198,4293173.0
13745,0.0
43128,0.0
109175,13523495.0
44430,0.0
165398,1073293.0
104482,0.0
111156,0.0
31967,0.0
113602,37940920.0
22799,0.0
153826,3380874.0
154713,214658.0
68268,5581124.0
72177,3434538.0
164865,0.0
152806,429317.0
111096,1824598.0
131657,0.0
67303,0.0
157945,30213208.0
136488,0.0
155376,53664.0
21830,0.0
55944,0.0
177790,0.0
87572,0.0
171540,0.0
171712,0.0
159471,4883484.0
183132,0.0
104819,10786598.0
159839,0.0
142002,27798298.0
86350,0.0
12673,0.0
138508,0.0
90146,32681782.0
163932,13147843.0
83261,0.0
84598,8532682.0
117382,0.0
26919,0.0
57687,0.0
123486,0.0
179157,0.0
122787,0.0
20568,0.0
101029,111837163.0
174052,10196286.0
29085,0.0
38432,0.0
49750,0.0
7039,0.0
169048,0.0
135199,39980173.0
177146,0.0
98477,5742119.0
7437,0.0
10097,0.0
39464,0.0
3555,1234287.0
91678,214658.0
99115,0.0
149844,0.0
149750,10732933.0
28488,0.0
57183,0.0
62345,0.0
73380,5259137.0
164239,0.0
66801,0.0
15024,0.0
61518,17923999.0
122745,0.0
60794,0.0
36569,0.0
47694,0.0
167614,31823146.0
13578,0.0
754,118759908.0
129627,0.0
47336,0.0
29578,0.0
44613,0.0
119007,4400502.0
129698,0.0
70228,0.0
48053,7513053.0
37496,0.0
155532,0.0
31425,0.0
146055,32681784.0
166058,0.0
55624,0.0
102507,9015664.0
58761,0.0
44239,0.0
159125,1126958.0
125512,7727712.0
26152,0.0
164268,0.0
53116,0.0
83046,0.0
53197,0.0
117149,0.0
104016,375652.0
56363,0.0
126792,0.0
152003,72447300.0
80285,0.0
167304,8961999.0
62117,0.0
162271,0.0
6346,214658.0
102158,0.0
173347,0.0
110992,0.0
61348,0.0
179481,0.0
90701,0.0
27485,0.0
51882,0.0
45551,0.0
129903,0.0
42803,0.0
89747,0.0
5593,6547088.0
82967,429317.0
121672,2736898.0
81215,0.0
121579,3058885.0
174934,5849448.0
109624,0.0
71505,0.0
35482,0.0
3572,13416166.0
48353,0.0
128370,18567974.0
127399,0.0
128249,0.0
156268,0.0
29468,0.0
135770,0.0
48344,0.0
72237,0.0
101930,2092922.0
118291,1019628.0
113144,0.0
158740,0.0
135495,1878263.0
68376,214658.0
161468,13094178.0
67759,0.0
57306,0.0
144087,1770934.0
160672,9176658.0
91401,0.0
27773,0.0
91376,0.0
175225,751305.0
97345,214658.0
92429,0.0
116064,9981627.0
65282,0.0
25125,0.0
160644,0.0
88600,0.0
109485,0.0
82529,0.0
163987,0.0
93525,47278570.0
5654,0.0
124928,0.0
17850,0.0
151929,28764260.0
78412,0.0
90960,0.0
41287,0.0
74391,0.0
94030,2361245.0
171405,0.0
170529,0.0
47488,0.0
135807,0.0
13751,0.0
111620,0.0
61564,0.0
87927,0.0
43187,0.0
13495,0.0
38435,0.0
147401,0.0
113718,1717269.0
116491,0.0
177012,52645038.0
45058,0.0
127258,0.0
51165,0.0
30206,590311.0
36791,0.0
19321,0.0
70494,0.0
43980,0.0
128082,0.0
82647,0.0
3298,0.0
105322,0.0
55922,0.0
103605,0.0
78054,0.0
44295,0.0
179438,0.0
24913,0.0
50855,0.0
64023,0.0
174964,107436664.0
156776,0.0
147643,126809616.0
151541,0.0
133095,6815412.0
106376,0.0
57525,0.0
60451,0.0
805,0.0
166179,0.0
179888,0.0
75712,0.0
149822,0.0
157797,0.0
76611,0.0
157510,0.0
1438,0.0
72669,4722490.0
138336,0.0
113803,0.0
141476,1180622.0
18611,0.0
135710,0.0
145239,0.0
142827,30910848.0
87466,0.0
151935,36384644.0
72316,0.0
8595,0.0
139630,1609940.0
172521,53986655.0
13503,0.0
65861,6064107.0
58865,0.0
20360,0.0
132754,12074550.0
6131,0.0
2878,0.0
177561,0.0
73578,0.0
156185,44756332.0
170893,8961999.0
14192,0.0
45166,14274801.0
107372,0.0
21335,0.0
82007,375652.0
39466,0.0
180003,0.0
74780,0.0
99266,0.0
173834,0.0
88253,0.0
47625,0.0
113964,0.0
129519,5259136.0
30405,0.0
151826,56938212.0
155087,1824598.0
51084,0.0
127946,912299.0
17908,0.0
61507,16153064.0
156938,0.0
29464,0.0
167395,0.0
154974,38477567.0
62271,2522239.0
152610,0.0
156882,66973504.0
76446,0.0
50429,0.0
132958,4937149.0
83979,0.0
109197,19587602.0
176939,0.0
98377,6869077.0
140520,214658.0
27171,0.0
113696,37565268.0
112417,4239508.0
102426,0.0
114622,0.0
108852,0.0
71815,0.0
99256,0.0
121602,29300907.0
71189,0.0
16455,0.0
135013,0.0
15446,0.0
44575,0.0
3024,2253916.0
96402,1985592.0
174524,0.0
19846,0.0
166699,0.0
91160,0.0
17040,0.0
165417,4454167.0
24779,0.0
183346,0.0
7678,160994.0
47472,0.0
138175,27744632.0
115850,0.0
74611,0.0
86186,102606848.0
160478,44756332.0
86646,0.0
96557,0.0
114511,4507832.0
100360,0.0
98441,0.0
76824,0.0
18171,0.0
125013,21036549.0
182816,0.0
174751,0.0
66184,0.0
138342,28012956.0
155626,0.0
69554,0.0
15678,0.0
148913,4883484.0
161588,1234287.0
179508,44970990.0
72883,10464610.0
27764,0.0
146802,1073293.0
25717,0.0
130525,429317.0
159384,0.0
97592,16260394.0
24671,0.0
47527,0.0
100291,0.0
75130,0.0
83802,0.0
149380,0.0
113960,0.0
156582,0.0
2503,0.0
182827,299502512.0
97232,0.0
51354,0.0
59733,697640.0
182531,0.0
113787,0.0
44347,0.0
35530,0.0
141735,5742119.0
88947,0.0
67027,0.0
9008,0.0
113360,0.0
81021,0.0
82288,0.0
113342,0.0
161763,214658.0
176674,0.0
176663,0.0
42497,17602010.0
16580,0.0
23620,0.0
51427,0.0
23736,0.0
10309,0.0
21906,0.0
90659,0.0
106010,1985592.0
127862,375652.0
116652,0.0
145139,3810191.0
129170,4990813.0
89853,0.0
114701,0.0
118240,11430574.0
10868,0.0
77224,0.0
111953,0.0
113847,0.0
157494,4132178.0
46320,0.0
114986,5795784.0
165087,0.0
131856,107329.0
18593,0.0
182200,217771222.0
11705,0.0
107657,0.0
159406,0.0
63306,0.0
120140,0.0
60956,14274800.0
174879,0.0
31013,0.0
92892,0.0
13527,0.0
26472,7352059.0
44022,0.0
69566,0.0
34545,0.0
127671,0.0
155922,1556275.0
60811,0.0
131145,375652.0
147393,0.0
29560,0.0
157398,7244730.0
87445,0.0
128210,0.0
142559,0.0
55937,0.0
56841,0.0
80666,0.0
143286,0.0
5265,0.0
14528,0.0
117392,0.0
111154,0.0
147094,0.0
71556,0.0
181364,3810191.0
61617,375652.0
35409,0.0
135156,429317.0
81862,0.0
111652,0.0
39658,0.0
136621,8318023.0
66397,0.0
112066,12879519.0
97160,0.0
88054,0.0
123117,3595532.0
20474,0.0
131525,23612453.0
63456,0.0
168552,0.0
114521,0.0
57214,0.0
48396,0.0
33120,0.0
112069,14006478.0
66235,0.0
50904,0.0
38327,0.0
29284,0.0
169395,20285244.0
142556,0.0
125100,0.0
101102,15401759.0
53133,0.0
162263,0.0
69728,0.0
80454,0.0
77826,0.0
102784,0.0
173978,0.0
134426,38960547.0
133839,0.0
24541,0.0
55908,0.0
45750,0.0
103007,0.0
6007,0.0
170900,0.0
127158,0.0
82587,0.0
121420,4990814.0
47173,0.0
165880,0.0
20664,0.0
128005,23290464.0
135519,137757194.0
15564,0.0
166917,6547089.0
64060,0.0
124056,0.0
105222,0.0
78046,0.0
157016,482982.0
181946,0.0
4177,2951556.0
42288,0.0
131075,19963255.0
165799,0.0
119203,643976.0
109668,0.0
101963,5259137.0
166231,30910848.0
141066,77491784.0
165550,0.0
176433,0.0
158580,53664.0
134462,32628117.0
19657,0.0
138894,8264358.0
146379,0.0
78007,0.0
113966,0.0
51543,0.0
168885,0.0
155660,0.0
146059,81623961.0
112361,0.0
123261,0.0
32570,0.0
62148,2736897.0
18589,0.0
88740,0.0
49559,0.0
101649,0.0
57568,0.0
100191,65095242.0
107231,1180622.0
150302,0.0
26843,0.0
131043,2361245.0
25473,0.0
36893,0.0
116110,24578417.0
105918,13416166.0
144481,0.0
110434,180152294.0
165415,6010442.0
85505,0.0
65966,0.0
63958,0.0
173324,0.0
131773,0.0
9769,0.0
162292,0.0
139298,0.0
126594,0.0
172902,0.0
164501,0.0
99700,10249951.0
130767,0.0
40436,0.0
153864,8532681.0
162811,0.0
95272,0.0
67187,0.0
99872,0.0
73517,0.0
80740,0.0
118305,2522239.0
110796,0.0
18020,0.0
106374,0.0
56453,0.0
134978,268323.0
157138,0.0
92301,32735448.0
73902,0.0
119092,9444981.0
45871,0.0
22577,0.0
77815,0.0
55785,0.0
99516,0.0
131263,5259137.0
29740,0.0
183793,321988.0
29779,0.0
832,0.0
64828,0.0
103706,44863664.0
151217,20070585.0
63592,0.0
105268,0.0
108792,0.0
99975,0.0
40196,0.0
162821,0.0
161605,0.0
117091,0.0
13362,0.0
15612,0.0
3544,0.0
175975,0.0
6999,0.0
10232,0.0
108091,0.0
143010,10840262.0
37474,0.0
59568,0.0
43385,0.0
79743,0.0
134080,0.0
97878,0.0
105151,4937148.0
32653,0.0
114956,0.0
2499,23183136.0
28122,0.0
161224,107329.0
125939,0.0
67917,0.0
15857,0.0
118267,0.0
146924,4776154.0
71601,0.0
144806,53664.0
13979,0.0
19967,0.0
48713,0.0
111752,0.0
120649,10410945.0
160493,12718526.0
118272,2951556.0
133176,113339778.0
145953,1985592.0
64187,0.0
45697,28925256.0
94838,2736898.0
100531,48727518.0
68496,0.0
24201,0.0
148141,24954071.0
111124,0.0
32395,0.0
67094,0.0
70296,0.0
131608,0.0
28791,0.0
11099,0.0
166529,0.0
169557,22378165.0
17022,0.0
54670,0.0
167622,9015664.0
149116,28871591.0
85149,5688454.0
106944,12128214.0
184117,643976.0
12779,0.0
145640,9713304.0
114725,0.0
100802,0.0
110021,697640.0
90349,0.0
91857,9283987.0
20486,0.0
147060,17923998.0
176904,0.0
107684,4615161.0
9613,0.0
2969,40141172.0
109781,60802068.0
82716,0.0
122824,0.0
2214,0.0
159066,59943431.0
67654,0.0
149201,0.0
102719,751304.0
93775,0.0
77821,0.0
41390,0.0
51122,0.0
84915,0.0
34389,0.0
130210,2522239.0
163419,0.0
21779,0.0
4247,0.0
45874,0.0
51726,0.0
36726,0.0
98772,0.0
152076,3756526.0
88171,7352059.0
57878,0.0
181423,9122992.0
108517,45990618.0
82166,0.0
42920,0.0
141071,0.0
11457,0.0
175821,0.0
15763,0.0
19469,0.0
85040,697640.0
176468,136254600.0
131513,57528524.0
40743,0.0
13509,0.0
36564,0.0
181119,1395281.0
60114,0.0
25542,0.0
2612,0.0
47278,0.0
133910,965964.0
131425,0.0
145137,13094178.0
115304,0.0
34166,0.0
89111,0.0
140231,42126763.0
130367,53664.0
47864,0.0
92788,0.0
73294,0.0
170328,0.0
37350,0.0
166236,2146586.0
91621,0.0
142959,22056178.0
9955,0.0
59110,375652.0
45806,0.0
179460,0.0
22996,0.0
106701,136093596.0
99221,6278766.0
132116,1985592.0
74143,0.0
19011,0.0
38416,0.0
80293,2522239.0
128974,0.0
30709,0.0
66058,0.0
56448,0.0
69892,0.0
54088,0.0
45479,0.0
139047,0.0
55955,0.0
171639,7942370.0
41833,0.0
144501,13738154.0
38187,0.0
87137,0.0
127743,19694934.0
161328,0.0
132251,1931927.0
91446,0.0
183178,0.0
126033,0.0
43392,0.0
183834,0.0
51353,0.0
136071,1126958.0
126554,0.0
8364,0.0
10422,0.0
137778,0.0
177519,20714561.0
52377,0.0
29837,0.0
158886,0.0
8873,0.0
76826,0.0
132057,1502610.0
76901,0.0
169601,0.0
13702,0.0
142829,0.0
168796,13147843.0
103497,0.0
100104,0.0
3176,0.0
95679,0.0
164582,42609747.0
55775,0.0
99523,0.0
80026,0.0
145805,32896440.0
63800,0.0
174443,0.0
142064,1502610.0
147887,697640.0
32753,0.0
164674,0.0
120985,0.0
101098,7996035.0
27580,0.0
7468,0.0
177978,0.0
64861,0.0
92546,0.0
77783,0.0
4171,1609940.0
125972,0.0
100426,0.0
35296,0.0
85881,0.0
179096,0.0
18885,0.0
136908,4024850.0
124346,0.0
127365,0.0
145908,697640.0
164996,1073292.0
46110,0.0
44444,0.0
105957,1556275.0
33708,0.0
44582,0.0
84191,0.0
111075,0.0
59193,0.0
52758,0.0
5356,3756526.0
108493,25544381.0
46085,0.0
137551,2092922.0
95764,0.0
137057,0.0
109080,858634.0
103951,0.0
73994,1878263.0
86017,0.0
46364,912299.0
90128,1395281.0
9445,0.0
106617,697640.0
147055,83877872.0
120475,0.0
178767,0.0
156203,16904369.0
1680,0.0
160361,0.0
